merge_input_file,merge_input_role,dataset_source_family,dataset_source_file,case_id,source_paper,source_anchor,system_type,component_system,study_family,response_metric,response_value,response_unit,pipe_OD_m,pipe_WT_m,roller_spacing_m,OD_over_Sroller,R_m,T_MT,phase,peak_location,Sroller_over_R,T_over_R,response_region,t_comp_mm,wt_ratio,L_comp_D,L_comp_m,L_comp_over_Sroller,taper_ratio_n,L_taper_D,L_taper_m,L_NIB_m,L_stiff_m,L_total_m,L_stiff_over_Sroller,L_total_over_Sroller,EI_ratio,source_region,shroud_L1_D,shroud_L2_D,shroud_V_D,gdtp_inside_shroud,source_overlaps_X2,L_GDTP_over_L1_shroud,shroud_L1_m,shroud_L2_m,shroud_V_m,shroud_L1_over_Sroller,shroud_L2_over_Sroller,shroud_V_over_OD,contact_regime,supports_rules,evidence_confidence,uncertainty_note,component_type,assembly_archetype,connection_system,num_active_connectors,connector_type_sequence,P_c1_D,P_c2_D,P_gap_m,kT_ratio,kT1_ratio,kT2_ratio,header_OD_m,header_WT_m,stinger_radius_m,top_tension_MT,baseline_min_percent,baseline_max_percent,evidence_strength,notes,layout_id_source_style,d_connector_status,gap_state_encoded,region_reference,region_half_width_D,region_half_width_m,region_relation_to_connectors,case_max_strain_percent,case_max_region,case_min_strain_percent,case_min_region,increment_vs_baseline_min_percent,increment_vs_baseline_max_percent,effective_stiffness_span_basis,connector_to_connector_length_D,connector_to_connector_length_m,frame_or_base_stiffness_over_pipe,combined_frame_pipe_stiffness_over_same_pipe_length,combined_frame_pipe_stiffness_formula,split_segment_combined_stiffness_over_pipe,comparison_reference_family,comparison_reference_basis,comparison_reference_available,future_study_candidate_id,P_l1_D,P_l2_D,P_v_D,kB_ratio,kB1_ratio,kB2_ratio,mass_total_MT,mass_distribution,n_mass_points,mass_spacing_m,stinger_position,baseline_percent,increment_vs_baseline_percent,layout_id,branch_shape,branch_support_connection,structure_connection_system,branch_OD_m,branch_WT_m,P_b1_D,P_b2_D,P_bc_D,response_target,response_location
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_5,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,1.03,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,5,1.5,,,,4.064,2.032,0.6095999999999999,0.45155555555555554,0.22577777777777777,1.5,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_6,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,1.23,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,5,2.0,,,,4.064,2.032,0.8128,0.45155555555555554,0.22577777777777777,2.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_b1_sh_l1_normal_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_7_dual,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.55,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,25,2,2.0,,,,10.16,0.8128,0.8128,1.1288888888888888,0.0903111111111111,2.0,dual_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_l1_long_01;edikb:p1_cross_long_multiroller_relief_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_7_single,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.66,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,25,2,2.0,,,,10.16,0.8128,0.8128,1.1288888888888888,0.0903111111111111,2.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_l1_long_01;edikb:p1_cross_long_multiroller_relief_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_8,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.59,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,50,2,2.0,,,,20.32,0.8128,0.8128,2.2577777777777777,0.0903111111111111,2.0,dual_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_l1_long_01;edikb:p1_cross_long_multiroller_relief_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s3_2,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.62,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,0.75,,,,4.064,1.016,0.30479999999999996,0.45155555555555554,0.11288888888888889,0.75,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s3_3,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.7,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,1.0,,,,4.064,1.016,0.4064,0.45155555555555554,0.11288888888888889,1.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s3_4,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.95,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,1.5,,,,4.064,1.016,0.6095999999999999,0.45155555555555554,0.11288888888888889,1.5,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s3_5,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,1.2,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,2.0,,,,4.064,1.016,0.8128,0.45155555555555554,0.11288888888888889,2.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s3_6,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,1.51,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,2.5,,,,4.064,1.016,1.016,0.45155555555555554,0.11288888888888889,2.5,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s3_7,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,1.8,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,3.0,,,,4.064,1.016,1.2191999999999998,0.45155555555555554,0.11288888888888889,3.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v075_x2,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X2,0.62,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,0.75,,,,4.064,1.016,0.30479999999999996,0.45155555555555554,0.11288888888888889,0.75,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v075_x3,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X3,0.42,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X3,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,0.75,,,,4.064,1.016,0.30479999999999996,0.45155555555555554,0.11288888888888889,0.75,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v075_x4,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X4,0.35,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X4,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,0.75,,,,4.064,1.016,0.30479999999999996,0.45155555555555554,0.11288888888888889,0.75,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v10_x2,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X2,0.7,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,1.0,,,,4.064,1.016,0.4064,0.45155555555555554,0.11288888888888889,1.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v10_x3,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X3,0.55,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X3,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,1.0,,,,4.064,1.016,0.4064,0.45155555555555554,0.11288888888888889,1.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v10_x4,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X4,0.43,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X4,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,1.0,,,,4.064,1.016,0.4064,0.45155555555555554,0.11288888888888889,1.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v15_x2,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X2,0.95,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,1.5,,,,4.064,1.016,0.6095999999999999,0.45155555555555554,0.11288888888888889,1.5,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v15_x3,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X3,0.75,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X3,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,1.5,,,,4.064,1.016,0.6095999999999999,0.45155555555555554,0.11288888888888889,1.5,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v15_x4,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X4,0.58,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X4,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,1.5,,,,4.064,1.016,0.6095999999999999,0.45155555555555554,0.11288888888888889,1.5,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v20_x2,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X2,1.2,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,2.0,,,,4.064,1.016,0.8128,0.45155555555555554,0.11288888888888889,2.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v20_x3,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X3,0.88,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X3,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,2.0,,,,4.064,1.016,0.8128,0.45155555555555554,0.11288888888888889,2.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v20_x4,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X4,0.58,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X4,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,2.0,,,,4.064,1.016,0.8128,0.45155555555555554,0.11288888888888889,2.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v25_x2,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X2,1.51,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,2.5,,,,4.064,1.016,1.016,0.45155555555555554,0.11288888888888889,2.5,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v25_x3,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X3,1.07,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X3,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,2.5,,,,4.064,1.016,1.016,0.45155555555555554,0.11288888888888889,2.5,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v25_x4,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X4,0.62,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X4,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,2.5,,,,4.064,1.016,1.016,0.45155555555555554,0.11288888888888889,2.5,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v30_x2,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X2,1.8,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,3.0,,,,4.064,1.016,1.2191999999999998,0.45155555555555554,0.11288888888888889,3.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v30_x3,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X3,1.2,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X3,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,3.0,,,,4.064,1.016,1.2191999999999998,0.45155555555555554,0.11288888888888889,3.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_region_v30_x4,paper1,paper1:table_xxxiv,B1,GD-SH,shroud_region_distribution,pipeline_strain_X4,0.67,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,X4,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,2.5,3.0,,,,4.064,1.016,1.2191999999999998,0.45155555555555554,0.11288888888888889,3.0,single_roller_contact,edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01;edikb:p1_cross_position_governs_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
